id,Org_1,Org_2,Org_4,Org_8,Org_12,Org_13,Org_14,Org_15,Org_16,Org_19,Org_20,Org_22,Org_23,Org_24,Org_29,Org_32,Org_34,Org_37,Org_38,Org_39,Org_40,Org_44,Org_45,Org_48,Org_50,Org_51,Org_52,Org_55,Org_56,Org_58,Org_59,Org_60
244,1,1,2,2,2,3,2,2,3,2,2,1,3,3,2,1,3,3,2,1,2,3,3,2,1,2,1,2,3,3,3,1
245,2,1,2,2,2,2,3,3,2,2,2,1,2,2,3,2,2,2,1,1,2,3,2,2,2,1,2,3,3,3,1,1
246,2,1,1,2,3,2,2,3,1,2,2,2,2,3,3,2,2,2,1,2,2,3,2,2,1,1,3,3,2,2,1,1
247,2,2,2,2,1,2,3,1,3,2,1,1,1,2,3,2,3,3,1,2,2,3,3,2,1,1,2,2,3,2,1,1
248,1,1,1,2,1,2,1,2,2,1,2,3,2,2,2,2,2,2,1,2,3,2,3,3,2,2,3,2,2,3,2,2
249,2,1,1,2,2,3,2,1,2,2,2,2,2,3,2,2,3,2,2,2,2,1,2,1,1,1,3,1,3,3,1,3
250,2,2,2,2,2,1,1,3,2,2,2,1,1,2,3,2,2,2,2,2,2,3,3,2,2,2,3,3,2,3,3,1
253,2,1,2,2,3,2,2,1,3,3,2,2,1,3,3,1,2,2,1,2,2,2,2,2,1,1,3,3,3,2,2,1
254,3,1,1,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,1,1,3,2,2,2,3,3,2,2,2,3,3,1
255,2,2,1,2,2,2,2,2,1,1,2,2,1,3,2,2,2,3,2,2,3,2,3,3,1,1,3,2,2,3,2,2
256,2,2,2,3,2,2,2,3,2,1,1,2,2,3,2,2,2,2,1,1,3,2,3,2,1,1,2,2,2,3,1,1
257,1,2,2,3,2,2,2,1,3,1,2,1,2,2,2,2,2,3,1,1,3,2,3,2,1,1,2,2,3,3,1,2
258,1,1,2,2,1,2,3,2,3,2,2,1,3,2,2,2,2,1,2,2,2,1,3,3,1,2,2,1,3,2,2,1
259,2,1,2,3,2,2,1,2,2,3,2,2,2,2,2,2,2,2,1,1,3,1,3,2,1,1,3,2,2,2,1,1
261,2,1,2,2,1,2,1,2,2,1,2,2,1,2,3,2,2,1,2,2,3,2,2,3,3,3,1,2,3,3,3,1
262,3,2,2,3,2,2,1,3,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,3,2,2,3,2
263,1,1,3,2,1,2,3,1,2,3,3,1,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,3,1,2,2,2
264,1,1,2,2,2,2,3,2,3,2,1,1,2,2,1,2,2,1,2,1,3,2,3,2,1,2,2,2,3,3,3,1
265,3,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,1,1,3,2,1,3,2,2,2,2,3,3,2,1
266,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,1,1,1,3,2,3,2,2,3,2,1,2,3,3,1
267,2,1,2,3,1,2,2,2,2,1,1,2,2,3,2,2,2,2,1,2,3,2,3,2,1,2,1,2,3,3,2,1
269,2,2,2,3,2,2,3,3,2,2,2,2,2,2,2,2,2,2,1,2,3,1,3,2,1,1,2,2,2,2,1,2
270,1,1,1,3,1,2,2,1,3,3,2,2,2,2,2,1,2,2,2,2,2,2,3,2,1,2,2,2,3,3,2,2
272,2,1,2,3,1,2,3,1,2,1,2,1,1,2,2,2,2,1,1,1,3,2,3,2,3,2,2,2,2,2,2,1
274,2,1,2,2,1,1,2,1,2,2,1,1,1,3,2,3,2,2,1,2,2,3,3,1,2,2,2,1,3,2,3,1
275,2,2,2,2,1,2,2,2,2,3,2,2,2,3,2,2,2,2,1,1,2,3,3,2,1,1,2,2,3,3,1,1
276,2,2,2,2,2,2,2,2,3,1,2,1,3,1,2,1,2,3,1,2,2,2,2,2,2,3,2,3,3,3,3,1
277,2,2,2,2,1,2,2,1,3,3,2,2,2,3,2,2,3,3,1,2,2,3,2,2,1,1,2,1,3,1,2,2
279,2,2,1,2,2,2,2,3,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,3,3,3,2,2
280,3,2,1,2,2,2,1,3,2,3,2,2,2,2,2,1,1,2,1,2,2,2,2,2,3,3,2,3,2,3,2,2
281,1,2,1,3,2,1,2,2,3,2,2,3,2,1,2,1,2,2,1,1,1,2,3,2,2,2,2,2,3,3,3,1
283,2,1,2,2,1,2,2,3,2,2,2,1,2,1,1,2,2,2,1,2,2,1,2,2,2,3,1,3,3,3,3,1
284,2,2,1,2,1,2,2,2,2,2,1,1,1,3,3,2,2,2,2,1,2,2,2,2,3,3,3,3,2,2,3,1
285,2,1,1,2,2,2,1,2,3,3,1,3,1,3,1,2,2,2,1,2,2,2,2,2,2,2,3,3,3,3,2,1
286,2,2,1,2,2,2,3,3,2,3,1,2,2,3,2,2,2,2,1,2,2,1,3,2,1,1,2,3,3,3,2,1
287,2,1,1,2,1,2,3,3,2,2,1,3,1,3,2,2,2,2,1,1,2,3,3,2,2,3,2,1,3,2,3,1
288,3,2,1,3,2,1,1,2,3,3,2,2,1,2,2,2,2,1,2,2,2,2,3,1,2,2,2,2,3,2,3,1
289,2,1,1,2,2,2,2,3,2,3,1,1,1,2,1,2,2,2,1,2,2,2,2,2,1,1,2,3,3,3,2,2
290,2,2,2,2,1,1,2,2,2,2,1,2,2,3,3,2,2,2,1,3,2,1,2,3,1,1,2,2,3,2,1,2
291,1,1,2,3,2,3,1,2,2,3,2,1,1,3,2,3,3,3,1,2,2,1,3,2,1,1,1,3,2,3,2,1
293,3,3,2,2,2,1,1,2,3,3,2,1,1,2,2,3,2,1,2,1,1,2,3,1,2,2,2,3,3,3,3,1
294,1,1,2,1,2,3,2,1,3,1,2,1,2,3,2,2,3,3,2,2,1,2,2,2,1,2,2,1,3,2,3,1
295,1,1,1,3,2,2,1,2,3,2,2,1,1,2,2,3,2,2,1,2,2,3,3,2,1,2,2,3,3,3,1,1
297,1,1,1,2,2,1,2,1,3,2,1,1,2,3,2,2,2,3,1,2,2,2,3,2,1,2,3,3,3,2,2,1
298,2,1,2,3,2,2,1,2,3,3,2,1,1,2,2,3,3,1,1,2,2,2,3,1,2,2,3,3,3,2,3,1
299,3,1,1,1,2,2,1,2,2,3,2,1,2,2,2,3,2,2,1,2,2,2,3,2,1,3,2,3,2,2,3,1
300,2,3,2,3,2,2,2,2,3,2,2,1,1,2,2,2,2,1,1,2,2,2,3,2,3,3,2,2,2,3,2,1
301,2,2,2,2,2,3,1,3,2,2,1,2,2,3,2,2,3,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1
302,1,1,2,1,2,2,2,3,3,1,2,1,1,3,2,2,3,2,1,2,2,3,2,2,1,2,2,3,3,3,2,1
303,1,2,2,3,1,2,1,2,1,2,1,3,2,2,2,2,2,1,3,2,2,2,3,2,1,2,3,3,1,3,2,2
304,1,2,2,2,2,2,2,2,3,3,2,1,2,2,2,1,3,1,1,2,2,2,3,2,3,3,2,3,2,3,3,1
305,2,1,2,2,2,2,2,2,3,3,2,1,1,2,2,2,2,2,1,2,2,1,3,2,1,1,2,3,3,3,1,1
306,2,1,1,2,2,3,1,2,3,2,2,1,1,3,2,2,2,1,1,2,2,2,3,2,1,1,2,3,3,2,1,1
307,1,1,1,2,2,3,1,3,2,2,1,1,2,3,2,3,2,2,1,2,2,2,2,2,2,2,3,3,2,3,3,1
308,2,2,1,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,3,2,3,3,2,3,2,3,3,1
310,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,1,1,3,2,3,1,1,2,3,2,2,3,2,2
311,1,2,1,2,2,2,3,2,3,2,2,2,2,2,3,2,2,2,1,2,3,2,2,2,1,1,2,1,3,2,1,1
313,3,2,1,2,2,2,1,2,1,3,1,3,1,2,1,2,1,1,3,2,2,2,3,1,2,2,2,3,2,3,2,2
314,2,1,2,2,2,2,2,2,3,2,3,2,2,1,2,2,2,1,1,2,3,1,3,2,2,2,3,3,2,2,2,2
315,3,3,3,2,2,2,2,2,2,1,2,1,1,1,2,2,2,1,3,1,2,2,3,1,3,2,1,2,2,3,2,3
316,2,2,1,3,2,2,1,2,3,3,1,2,2,2,2,2,1,1,1,2,3,2,3,2,1,1,3,3,3,2,3,2
318,3,2,1,2,2,2,1,3,2,3,2,2,1,2,2,2,2,2,1,2,2,2,3,2,1,1,3,2,2,3,1,1
319,1,2,1,2,2,2,1,3,3,2,2,1,2,2,2,1,2,2,1,2,2,1,2,2,2,3,3,3,2,1,3,1
320,1,1,1,2,1,2,2,3,3,3,2,2,1,2,2,2,2,2,1,2,3,2,3,3,3,2,3,2,3,3,2,1
321,2,2,1,3,2,2,2,3,3,2,2,2,2,2,2,3,2,2,1,2,2,2,3,2,1,1,2,3,3,3,1,1
322,2,2,1,2,2,2,2,3,3,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,1,1,3,3,3,2,3,1
323,1,2,2,2,1,2,2,2,3,2,3,2,2,3,2,3,2,2,1,1,2,2,3,2,1,1,3,2,3,1,1,2
324,1,2,1,1,1,2,3,3,3,2,2,2,2,2,2,2,2,1,1,3,2,2,3,1,2,1,2,2,3,2,2,2
325,2,1,1,2,1,2,1,2,3,2,1,2,1,2,2,2,2,2,3,2,3,1,3,2,1,2,3,3,3,3,1,2
326,2,2,1,2,2,2,2,2,3,2,1,2,1,2,2,2,2,2,1,2,3,2,3,3,1,1,3,2,3,2,1,1
327,2,2,1,3,2,2,1,3,3,2,2,2,2,2,1,2,1,2,1,3,2,2,3,2,1,1,3,2,2,3,2,1
328,3,2,1,2,2,1,1,3,2,2,1,2,2,2,2,1,1,2,1,1,1,2,3,3,3,2,2,2,3,3,3,2
329,2,2,1,1,2,2,2,2,3,2,2,2,1,2,2,3,2,2,1,2,2,2,3,3,1,1,2,2,3,2,2,1
331,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,3,2,2,2,2,2,2,3,2,1,1,2,2,3,3,3,2
333,3,3,2,3,1,2,2,3,3,2,1,1,2,1,2,2,1,2,2,2,2,2,3,3,2,1,2,2,3,3,2,1
334,2,1,1,2,2,2,2,2,2,2,1,1,2,3,2,1,1,3,2,2,3,2,3,2,2,2,2,2,2,3,3,1
336,1,1,1,3,2,2,2,2,3,2,1,2,2,2,2,1,1,2,2,1,2,2,3,2,3,3,2,2,3,3,3,1
337,2,2,2,1,1,2,2,2,3,3,1,1,2,2,2,2,2,1,2,1,2,1,2,1,3,3,2,2,3,2,2,2
338,1,1,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,3,2,3,2,1,1,3,2,3,3,3,2
339,1,1,1,2,2,1,2,2,3,2,1,2,2,3,2,1,1,2,1,2,3,2,3,2,2,2,2,2,3,3,2,1
340,1,1,1,2,3,2,1,3,3,2,2,2,1,2,2,2,2,1,2,1,2,2,3,2,1,1,2,3,3,3,1,2
341,2,2,1,3,1,2,2,3,2,2,1,2,1,2,2,1,1,1,2,1,3,1,3,2,2,2,2,2,3,3,3,1
342,2,2,1,2,2,1,2,2,3,2,1,2,2,3,2,1,3,2,1,2,3,2,3,2,2,1,2,2,3,2,2,1
344,2,1,1,2,1,1,1,2,2,2,1,2,2,3,2,2,1,1,2,1,2,2,3,2,1,2,2,2,3,3,3,2
345,1,1,1,1,2,1,1,3,2,2,1,1,2,2,2,1,1,2,2,2,2,1,3,2,2,2,2,2,3,3,3,1
346,2,2,1,2,2,1,2,2,2,2,1,1,1,2,2,1,3,2,2,2,2,2,3,2,1,2,3,3,3,2,1,1
347,2,2,1,2,2,1,3,2,3,3,2,2,3,3,2,2,3,2,1,2,3,2,3,2,1,1,2,1,3,2,1,2
349,2,2,2,1,2,2,1,3,1,3,1,1,2,2,2,1,3,1,2,2,2,2,3,3,1,1,3,3,2,2,1,2
350,2,1,1,2,3,1,2,3,2,2,1,2,2,2,3,1,1,1,2,2,2,1,3,2,1,1,3,2,3,3,2,2
351,2,1,1,2,2,1,2,1,3,3,2,2,2,2,2,1,2,2,1,3,3,1,3,3,2,2,2,2,3,3,2,1
352,2,1,1,1,2,2,1,2,2,2,1,2,3,3,2,1,3,1,2,2,3,3,3,2,2,1,3,3,3,3,2,1
353,3,3,1,3,2,2,2,3,1,2,1,2,2,2,2,1,2,1,2,1,2,1,3,2,2,2,2,3,3,3,3,1
354,2,2,2,1,1,2,1,2,2,2,1,2,1,2,3,2,2,1,2,1,2,2,3,2,3,3,2,3,3,3,3,1
355,3,2,1,2,1,2,1,3,2,3,1,2,1,2,2,1,1,2,1,1,2,2,2,2,3,3,2,2,3,3,3,1
357,1,1,1,3,3,1,2,2,2,2,1,2,2,3,1,1,3,2,2,2,2,3,3,2,2,2,3,2,3,2,2,1
358,2,2,2,1,1,2,1,3,1,1,2,2,1,2,2,2,1,1,2,2,2,2,3,1,2,2,3,3,2,3,2,2
359,1,1,1,3,2,2,2,2,3,2,1,1,2,2,2,3,2,3,2,2,1,3,2,2,2,2,2,2,2,1,3,1
361,1,1,1,2,2,1,1,3,1,2,1,1,2,2,2,2,1,1,2,3,2,2,3,2,2,3,2,3,2,3,3,1
362,1,1,2,2,1,3,2,1,2,2,1,1,2,2,2,3,2,2,1,1,1,2,3,2,3,3,2,2,3,2,3,1
363,3,1,2,2,2,2,2,2,2,2,2,2,2,1,2,3,3,1,2,2,1,2,2,2,1,2,2,2,2,2,2,1
364,2,2,2,3,1,2,2,2,2,3,2,2,1,2,2,2,2,1,2,2,2,2,3,3,1,1,2,3,3,3,1,3
365,1,1,1,3,3,1,2,1,3,3,1,2,1,3,2,2,3,2,2,1,2,2,3,2,1,2,3,2,3,2,1,1
366,2,1,2,2,2,2,2,3,1,3,2,3,1,2,2,2,2,1,2,2,3,2,3,2,1,1,2,3,2,3,1,2
367,1,1,2,2,2,2,1,1,3,3,1,2,1,2,2,2,2,1,2,2,2,3,3,2,1,1,3,3,3,3,1,2
368,1,2,1,3,2,2,1,2,1,1,2,2,1,2,2,2,2,1,1,3,3,2,2,2,2,1,3,2,3,3,2,2
370,2,2,1,3,3,2,2,2,3,3,2,2,2,1,2,2,2,1,1,2,2,2,2,2,1,1,3,3,3,3,1,1
371,1,1,1,2,2,2,2,2,2,3,2,2,2,2,1,2,3,2,3,3,1,3,1,2,2,2,2,1,2,1,2,3
372,2,1,1,2,2,2,1,2,3,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,3,3,3,2
373,3,1,1,3,2,2,2,2,3,1,1,2,3,2,1,1,2,2,1,1,2,2,2,3,2,2,2,1,3,3,2,1
375,2,1,1,3,2,1,1,1,3,3,1,3,2,3,2,1,2,2,1,2,2,2,2,2,2,2,2,1,3,1,2,2
376,2,1,2,2,2,2,3,2,3,2,2,2,1,1,2,1,3,2,1,2,2,2,2,3,2,1,2,2,2,3,3,1
377,2,2,2,3,1,2,3,2,3,3,2,2,2,2,2,1,3,1,1,1,1,1,2,2,2,2,2,3,3,3,2,1
378,2,1,1,2,2,3,2,2,2,2,2,2,1,1,2,2,2,2,1,1,2,1,3,2,1,1,3,2,3,3,3,2
379,3,3,1,3,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,3,2,2,2,2,2,3,3,3,3,1
381,2,1,2,2,2,2,2,1,3,2,2,2,2,3,3,2,2,2,1,2,2,2,3,2,1,1,2,2,3,2,1,2
382,2,1,2,2,2,2,2,2,2,1,1,2,2,2,1,1,3,2,1,2,2,2,3,2,2,1,2,3,3,3,1,1
385,2,1,1,3,2,3,2,2,2,2,1,2,2,3,2,2,2,1,1,2,2,2,3,2,1,2,3,3,2,3,2,1
386,3,3,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,3,2,1,2,3,3,1,3,1,1
387,1,1,2,2,2,2,2,2,2,2,1,1,1,3,2,3,2,1,2,2,2,2,2,1,1,1,2,3,2,2,3,1
388,2,1,1,3,2,2,2,3,2,2,1,3,2,3,2,2,2,1,2,2,3,2,3,2,1,1,2,2,3,3,1,1
389,2,2,1,3,3,1,3,2,3,2,1,2,2,2,2,1,2,2,1,1,2,2,3,1,1,2,3,3,3,3,1,2
392,1,1,2,2,2,3,2,2,2,2,2,1,3,1,2,3,2,1,2,2,1,2,2,1,2,3,1,3,1,2,3,2
394,2,1,2,2,1,3,2,2,3,1,2,1,2,2,2,2,2,2,1,2,3,2,3,1,1,2,1,3,2,2,3,1
395,3,1,1,2,2,2,2,2,3,2,1,2,1,1,2,1,2,2,2,1,2,2,3,2,3,2,2,3,2,2,3,2
397,2,2,2,1,2,3,2,2,2,2,2,2,1,1,2,2,2,1,2,1,2,2,3,2,3,2,2,3,2,2,3,3
398,2,2,1,3,3,2,2,2,3,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,3,2,3,3,1,1
399,2,1,1,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,3,2,3,2,2,1,2,3,2,2,3,1
400,2,2,2,2,2,2,2,1,3,2,1,2,2,3,1,3,2,3,1,2,2,3,3,2,1,1,3,2,3,1,1,1
402,3,2,2,3,2,3,2,1,3,2,1,1,2,2,1,1,1,2,2,2,2,2,3,3,1,1,3,3,3,2,1,2
403,2,2,1,2,1,3,2,3,3,3,2,2,1,2,2,2,2,1,1,1,2,2,2,1,3,3,3,3,3,3,2,2
404,1,2,1,2,1,3,1,3,2,3,2,2,1,2,2,1,2,2,1,2,2,2,3,1,2,3,2,3,3,3,3,1
405,3,2,1,3,1,3,2,2,3,2,1,1,1,2,2,2,2,2,1,2,2,2,3,1,1,1,2,3,3,3,3,2
406,1,2,1,2,2,3,1,2,3,3,1,2,2,2,2,1,1,2,2,2,2,3,2,2,1,1,3,3,3,3,3,2
407,2,2,1,2,1,3,2,3,3,2,2,2,1,2,1,1,2,2,1,2,2,2,3,2,2,2,2,3,2,3,3,1
408,1,2,2,2,1,2,2,1,3,2,1,2,1,2,2,3,2,2,1,1,2,2,2,2,2,2,2,3,3,3,3,1
409,2,2,1,2,2,3,2,3,2,2,1,3,2,2,2,2,2,1,1,2,2,1,3,2,1,1,1,2,3,2,3,1
410,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,3,3,2,3,2,2,2,3,3,3,1
411,1,2,2,2,1,1,2,2,2,3,1,2,2,2,3,2,2,1,2,2,3,1,3,2,3,2,3,3,3,3,3,1
412,1,2,2,3,2,2,2,2,2,1,1,2,2,2,2,1,3,2,2,1,1,2,3,2,2,2,3,2,3,2,3,2
413,2,2,1,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,2,1,3,3,2,2,2,3,3,2,3,2,1
414,2,2,2,2,2,2,2,2,3,1,3,1,1,2,3,2,2,2,3,1,2,2,2,2,2,3,2,3,3,3,2,1
415,2,2,2,2,2,1,2,2,3,2,1,2,2,3,3,2,3,2,1,2,2,2,3,2,1,2,3,2,3,1,1,1
416,2,2,2,2,1,2,2,2,2,3,1,3,1,1,2,2,1,1,2,1,2,2,3,1,1,1,1,3,3,2,3,3
417,2,2,2,3,1,1,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,1,3,2,3,3,2,2,3,3,3,1
420,2,1,1,3,2,2,1,2,3,2,1,1,2,2,3,1,2,1,2,2,2,2,3,2,1,2,2,3,3,3,2,2
421,2,1,2,3,2,2,2,3,2,3,1,2,2,2,2,2,2,2,3,2,2,2,3,2,1,1,2,3,2,2,1,1
422,2,2,1,3,2,2,1,3,2,2,1,2,2,2,2,2,2,2,2,1,2,1,3,2,2,3,2,3,2,3,3,1
423,2,1,2,2,2,2,1,2,2,2,1,2,2,3,2,2,2,1,1,3,3,3,3,2,1,2,2,3,3,3,2,1
424,2,1,2,2,2,2,2,3,3,2,2,2,2,1,2,3,2,2,1,1,2,2,2,1,3,3,3,1,3,3,2,1
425,2,1,2,2,2,2,3,1,2,3,2,1,2,1,3,2,3,2,1,1,1,2,3,2,2,2,3,3,3,3,2,1
426,2,1,2,2,1,2,3,2,3,3,1,2,1,3,2,2,2,1,2,1,1,3,3,3,2,2,2,3,3,3,2,1
427,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,3,2,1,1,1,3,2,2,2,3,3,2,2,3,3,1
428,2,1,2,3,1,2,1,3,1,2,1,2,2,2,2,1,2,1,2,2,2,2,3,2,2,2,2,3,3,3,3,2
429,2,1,1,1,3,2,3,2,3,2,2,2,2,3,2,2,2,2,2,2,2,1,2,3,2,2,2,1,3,2,2,1
430,2,2,2,2,2,2,1,2,2,1,1,3,2,2,2,2,2,3,2,1,2,2,2,2,2,2,2,2,2,2,3,2
431,2,1,2,2,2,2,1,3,2,2,2,2,2,3,2,2,2,2,1,1,2,2,3,3,1,1,2,3,3,3,2,1
434,2,3,1,2,2,1,2,2,3,2,1,2,1,2,2,2,2,1,2,2,2,2,3,2,2,2,3,3,3,3,3,1
435,2,1,2,1,2,2,3,2,3,2,2,1,1,2,2,3,2,2,1,1,1,2,3,2,3,3,2,3,2,3,3,1
436,2,2,2,2,3,2,1,3,2,2,1,1,2,1,2,3,1,1,2,1,2,2,3,2,1,2,3,3,2,3,3,1
437,2,1,1,2,1,3,1,3,2,2,1,2,2,2,2,2,2,2,1,1,2,2,3,2,1,1,2,3,2,3,3,1
439,2,2,2,2,2,2,1,3,2,2,2,2,2,2,2,2,2,1,2,2,3,2,3,2,1,2,2,3,2,3,3,1
441,2,1,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,3,3,1,2,2,1,2,3,3,3,1
443,2,2,1,1,2,2,3,2,2,3,2,2,2,1,2,2,3,1,2,1,1,2,3,2,3,3,2,2,2,3,3,1
444,1,2,2,2,1,2,1,2,2,2,1,2,1,2,3,2,2,2,1,1,2,1,3,2,1,1,2,3,3,3,1,1
445,2,1,2,3,2,3,3,1,2,2,2,2,2,2,1,1,3,2,2,1,2,3,3,2,1,1,2,2,3,3,2,1
446,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,1,2,1,3,1,2,2,3,2,1,2,3,3,3,3,1,2
448,1,1,2,2,2,3,2,2,1,2,3,2,3,1,2,3,2,2,2,1,2,3,2,3,1,1,2,3,2,3,1,2
449,2,2,1,2,3,2,2,3,2,1,1,2,1,2,3,2,2,2,1,1,2,2,3,2,2,2,2,1,3,3,2,1
450,1,2,1,2,2,2,3,3,3,2,2,2,1,1,2,2,2,1,2,1,3,2,2,1,1,2,2,3,3,3,3,2
451,3,1,1,2,2,1,2,2,2,3,1,2,2,3,2,2,2,2,2,1,3,2,3,3,2,2,3,3,3,3,2,1
453,2,2,2,3,2,1,1,3,2,2,2,3,1,2,2,2,2,2,1,2,2,2,3,2,1,1,2,2,3,2,3,1
454,2,1,2,3,2,2,2,2,3,2,1,1,2,2,3,1,2,2,1,2,2,2,2,2,1,2,2,3,3,3,2,1
455,2,2,2,2,1,2,1,2,3,2,2,1,2,2,3,1,2,2,3,2,2,3,2,2,1,1,2,3,3,2,1,1
456,3,2,2,3,1,1,2,1,2,2,1,2,1,2,2,2,2,2,1,2,2,2,3,2,2,2,3,3,3,3,2,1
457,2,1,2,2,3,2,2,2,3,2,2,2,2,3,2,2,2,3,1,2,2,2,2,3,1,1,1,1,2,2,1,1
458,2,1,2,3,2,2,2,2,3,2,1,2,2,2,3,1,2,2,1,2,2,3,2,2,1,1,2,3,3,1,1,1
459,1,1,2,3,2,2,2,3,3,2,2,1,2,2,1,1,3,2,1,3,2,2,2,2,2,3,1,3,3,2,3,1
460,1,1,1,3,2,2,2,3,2,2,1,2,1,2,2,2,2,1,2,2,3,2,3,3,1,1,2,3,2,3,1,2
461,1,1,1,2,2,2,2,2,2,3,1,2,2,2,1,2,2,3,1,2,2,2,3,1,2,1,3,2,2,3,1,1
462,3,2,2,3,3,1,1,3,2,3,1,1,2,3,3,1,2,2,1,2,2,2,3,2,1,1,3,3,2,2,1,1
463,2,1,2,3,2,1,2,2,2,3,1,1,2,2,2,1,3,1,1,2,2,1,3,1,2,2,3,3,3,3,3,1
464,1,2,1,3,2,2,1,2,2,3,3,2,2,1,1,2,2,2,1,2,2,2,3,2,1,1,3,3,3,3,1,1
465,3,2,2,3,2,2,2,2,2,3,2,2,1,2,2,1,2,2,2,3,2,1,3,1,2,2,2,3,3,3,2,1
467,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,1,2,1,2,2,2,3,1,3,3,2,3,3,3,3,1
469,2,2,1,2,1,2,3,2,3,3,1,2,1,2,2,1,3,2,1,2,2,2,3,1,2,1,3,3,3,3,2,1
470,3,1,2,3,2,1,3,2,2,3,1,2,1,2,3,1,1,2,1,2,2,2,3,1,3,3,2,2,3,2,3,1
471,2,1,1,2,2,2,3,2,1,3,1,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,3,3,3,3,2,1
472,3,1,2,2,1,1,2,2,2,3,2,2,1,2,2,1,2,3,1,1,1,2,3,1,2,2,2,3,3,2,2,1
473,2,1,1,2,2,2,3,2,2,3,2,2,1,2,2,1,2,2,2,1,1,2,2,2,2,3,3,3,3,3,3,1
474,1,2,2,2,2,2,2,2,2,3,1,2,2,3,2,2,2,3,1,2,2,2,3,3,1,1,3,2,3,2,1,1
475,2,1,1,3,2,2,2,3,3,3,2,3,1,2,2,1,2,1,2,2,2,2,2,2,1,1,3,3,2,3,1,1
476,2,1,1,1,1,3,1,2,3,1,2,3,2,2,1,3,2,2,1,1,2,2,3,2,2,2,2,2,2,2,3,2
478,2,2,2,2,2,2,2,3,3,2,2,2,1,2,2,1,1,1,1,1,2,2,2,2,1,2,3,2,2,3,3,2
480,2,1,2,3,3,2,2,1,3,2,2,3,2,3,2,1,2,2,1,2,2,2,2,2,1,1,2,2,3,2,1,1
483,3,3,2,1,1,2,1,3,2,2,1,1,1,2,2,1,2,1,1,2,2,2,3,2,3,2,2,3,2,3,3,2
484,2,2,2,2,1,2,3,2,3,2,2,1,1,1,2,3,2,3,1,2,1,2,3,1,2,1,2,3,3,2,2,3
486,1,2,2,2,1,2,2,3,2,2,2,1,2,2,2,3,2,1,2,2,2,2,3,3,2,1,3,3,3,3,1,2
487,2,2,1,3,2,1,1,3,2,2,1,2,1,3,2,1,3,1,1,1,2,2,3,2,2,3,3,3,3,3,3,1
488,2,1,1,2,3,2,2,2,2,2,2,1,1,2,2,2,3,2,1,1,2,2,3,2,3,3,2,2,3,3,3,1
489,3,2,2,2,2,2,1,2,3,2,1,2,3,2,2,1,2,1,2,1,2,2,3,3,2,1,3,3,3,3,2,1
490,1,2,2,3,2,2,2,3,2,2,1,2,2,3,1,1,1,2,1,2,3,2,3,2,1,1,2,2,3,3,2,1
491,2,1,1,3,2,2,2,3,3,2,1,2,1,2,1,2,2,2,1,2,3,2,3,3,1,1,2,2,2,3,1,1
492,2,1,2,2,1,2,1,2,2,2,2,2,2,3,2,2,1,2,1,1,2,2,2,2,2,2,2,3,3,3,2,1
493,3,1,2,2,2,1,1,3,2,1,2,3,2,2,3,2,2,2,1,1,2,2,3,2,1,1,2,2,2,2,1,1
495,2,1,1,2,2,3,1,2,1,2,2,2,2,1,3,2,1,2,2,2,2,2,2,2,3,2,3,3,2,3,3,1
496,2,2,1,2,2,1,1,2,3,2,1,2,2,3,3,1,1,2,2,2,2,2,2,2,2,2,2,3,2,3,2,1
498,1,1,2,3,1,2,2,3,3,2,2,2,2,3,3,2,3,2,1,1,2,2,3,3,2,1,1,2,3,2,3,1
499,2,1,1,3,2,2,2,2,3,1,1,1,2,3,2,2,2,3,1,2,1,2,2,3,2,1,2,2,2,2,1,2
502,1,1,2,2,1,2,2,2,3,1,2,1,2,3,2,2,3,2,2,1,2,1,3,2,2,1,3,2,2,1,3,1
